1185,1167,0,0,67285588,134570529,67285588,67284941,134570529,YES
1185,1167,1,1000000,68285574,135570502,67285574,67284928,134570502,YES
1185,1167,2,2000000,69285561,136570475,67285561,67284914,134570475,YES
1185,1167,3,3000000,70285546,137570446,67285546,67284900,134570446,YES
1185,1167,4,4000000,71285533,138570419,67285533,67284886,134570419,YES
1185,1167,5,5000000,72285517,139570389,67285517,67284872,134570389,YES
1185,1167,6,6000000,73285503,140570360,67285503,67284857,134570360,YES
1185,1167,7,7000000,74285489,141570332,67285489,67284843,134570332,YES
1185,1167,8,8000000,75285475,142570303,67285475,67284828,134570303,YES
1185,1167,9,9000000,76285461,143570274,67285461,67284813,134570274,YES
1185,1167,10,10000000,77285448,144570247,67285448,67284799,134570247,YES
1185,1167,11,11000000,78285433,145570219,67285433,67284786,134570219,YES
1185,1167,12,12000000,79285420,146570191,67285420,67284771,134570191,YES
1185,1167,13,13000000,80285405,147570161,67285405,67284756,134570161,YES
1185,1167,14,14000000,81285391,148570133,67285391,67284742,134570133,YES
1185,1167,15,15000000,82285376,149570104,67285376,67284728,134570104,YES
1185,1167,16,16000000,83285363,150570076,67285363,67284713,134570076,YES
1185,1167,17,17000000,84285348,151570048,67285348,67284700,134570048,YES
1185,1167,18,18000000,85285335,152570019,67285335,67284684,134570019,YES
1185,1167,19,19000000,86285321,153569991,67285321,67284670,134569991,YES
1185,1167,20,20000000,87285305,154569962,67285305,67284657,134569962,YES
1185,1167,21,21000000,88285291,155569933,67285291,67284642,134569933,YES
1185,1167,22,22000000,89285276,156569905,67285276,67284629,134569905,YES
1185,1167,23,23000000,90285262,157569876,67285262,67284614,134569876,YES
1185,1167,24,24000000,91285248,158569848,67285248,67284600,134569848,YES
1185,1167,25,25000000,92285234,159569820,67285234,67284586,134569820,YES
1185,1167,26,26000000,93285220,160569793,67285220,67284573,134569793,YES
1185,1167,27,27000000,94285207,161569765,67285207,67284558,134569765,YES
1185,1167,28,28000000,95285190,162569735,67285190,67284545,134569735,YES
1185,1167,29,29000000,96285176,163569707,67285176,67284531,134569707,YES
1185,1167,30,30000000,97285161,164569678,67285161,67284517,134569678,YES
1185,1167,31,31000000,98285147,165569649,67285147,67284502,134569649,YES
1185,1167,32,32000000,99285133,166569622,67285133,67284489,134569622,YES
1185,1167,33,33000000,100285120,167569593,67285120,67284473,134569593,YES
1185,1167,34,34000000,101285105,168569565,67285105,67284460,134569565,YES
1185,1167,35,35000000,102285092,169569537,67285092,67284445,134569537,YES
1185,1167,36,36000000,103285078,170569509,67285078,67284431,134569509,YES
1185,1167,37,37000000,104285063,171569480,67285063,67284417,134569480,YES
1185,1167,38,38000000,105285049,172569453,67285049,67284404,134569453,YES
1185,1167,39,39000000,106285035,173569423,67285035,67284388,134569423,YES
1185,1167,40,40000000,107285020,174569394,67285020,67284374,134569394,YES
1185,1167,41,41000000,108285007,175569367,67285007,67284360,134569367,YES
1185,1167,42,42000000,109284993,176569338,67284993,67284345,134569338,YES
