595939128,595.0000000000
1198541067,596.0000000000
1200835652,597.1250000000
1203130192,598.4843750000
1205424761,599.9238280000
1207719346,601.4333490000
1408874546,627.8791800000
1802277869,624.8942820000
1804572581,622.2824960000
1806867168,620.2471840000
1809161709,618.4662860000
1811456276,616.9080000000
1813750862,615.7945000000
1816045404,614.9451870000
2012622119,613.5770380000
2406045596,612.3799080000
2408340140,611.5824190000
2410634703,610.8846160000
2412929290,610.2740390000
2415223831,610.1147840000
2417518399,609.8504360000
2419812985,609.6191310000
2422107527,609.7917390000
2424402095,609.9427710000
2426696671,609.9499240000
2615253338,633.5811830000
2617547905,630.0085350000
3009844300,626.6324680000
3012138840,624.0534090000
3014433410,621.7967320000
3016727987,619.8221400000
3019022536,618.4693720000
3021317079,617.2857000000
3023611645,616.1249870000
3025906232,615.3593630000
3028200775,614.8144420000
3030495342,614.3376360000
3032789928,614.1704310000
3035084471,614.0241270000
3037379016,613.8961110000
3039673598,614.0340970000
3041968164,614.1548340000
3219062776,612.8854790000
3221357315,612.0247940000
3223651883,611.2716940000
3613674032,610.3627320000
3615968598,609.8173900000
3618263140,609.3402160000
3620557707,608.9226890000
3622852295,608.8073520000
3625146837,608.8314330000
3627441404,608.7275030000
3629735965,608.8865650000
3632030533,609.1507440000
3634325058,609.3819010000
3636619642,609.8341630000
3638914229,610.2298920000
3641208770,610.5761550000
3643503338,611.1291350000
3645797914,611.6129930000
3648092468,612.1613680000
3650387006,612.8911970000
3652681596,613.4047970000
3654976163,613.8541970000
3657270705,614.6224220000
3659565270,615.2946190000
3661859857,615.8827910000
3821755982,636.3974420000
3824050534,632.4727610000
3826345074,629.0386650000
3828639643,626.2838310000
3830934232,623.8733520000
4217534830,621.3891830000
4219829407,619.4655350000
4222123960,617.9073430000
4224418498,616.4189250000
4226713090,615.3665590000
4229007656,614.5707390000
4231302199,613.8743960000
4233596766,613.5150960000
4235891355,613.0757090000
4238185895,612.8162450000
4240480462,612.8392140000
4242775041,612.8593120000
4245069592,612.8768980000
4247364131,613.1422850000
4249658701,613.3744990000
4251953290,613.5776860000
4254247831,614.1304750000
4256542399,614.6141650000
4258836975,614.9123940000
4261131528,615.5483440000
4263426068,616.1048010000
4265720656,616.5917000000
4268015224,617.3927370000
4270309749,617.9686440000
4272604333,618.4725630000
4274898922,619.1634920000
4277193464,619.8930550000
4279488030,620.5314230000
4281782608,621.3399950000
4284077159,622.0474950000
4286371700,622.6665580000
4288666269,623.4582380000
4290960855,624.1509580000
4425627498,621.6320880000
4427922087,619.6780770000
4430216627,617.9683170000
4432511196,616.4722770000
4434805773,615.4132420000
4437100325,614.6115860000
4439394865,613.9101370000
4640550115,638.4213690000
4821426742,634.1186970000
4823721332,630.6038590000
4826015899,627.6533760000
4828310423,624.9467040000
4830605009,622.8283660000
4832899586,620.9748200000
4835194138,619.4779670000
4837488706,618.4182210000
4839783269,617.3659430000
4842077836,616.5702000000
4844372376,616.1239250000
4846666945,615.7334340000
4848961534,615.3917540000
4851256076,615.4677840000
4853550642,615.4093110000
4855845220,615.3581470000
4858139771,615.6883780000
