0,683304147,683000000
0,1373233173,683875000
0,1375527570,684890625
0,1377821939,686029296
0,1380116331,687400634
0,1382410729,688850554
0,1583552355,715244234
0,2064262531,712213704
0,2066556924,709561991
0,2068851298,707491742
0,2071145685,705805274
0,2073440082,704204614
0,2075734471,703054037
0,2078028862,702172282
0,2274580625,700775746
0,2755288320,699553777
0,2757582717,698734554
0,2759877085,698017734
0,2762171475,697515517
0,2764465876,697326077
0,2766760262,697035317
0,2769054657,696905902
0,2771349027,697042664
0,2773643420,697162331
0,2775937816,697142039
0,2964458165,720749284
0,2966752552,717155623
0,3446310646,713886170
0,3448605041,711275398
0,3450899434,708990973
0,3453193802,707117101
0,3455488201,705727463
0,3457782570,704386530
0,3460076962,703338213
0,3462371355,702670936
0,3464665748,702087069
0,3466960140,701451185
0,3469254512,701269786
0,3471548908,701111062
0,3473843277,700972179
0,3476137668,701225656
0,3478432068,701447449
0,3655479470,700141517
0,3657773839,699248827
0,3660068233,698592723
0,4137329611,697643632
0,4139624007,697063178
0,4141918401,696555280
0,4144212770,696235870
0,4146507168,696206386
0,4148801541,696055587
0,4151095930,696048638
0,4153390327,696292558
0,4155684718,696505988
0,4157979112,696567739
0,4160273480,696996771
0,4162567877,697372174
0,4164862245,697700652
0,4167156640,698363070
0,4169451036,698942686
0,4171745424,699324850
0,4174039799,700034243
0,4176334191,700654962
0,4178628588,701198091
0,4180922982,701923329
0,4183217349,702557912
0,4185511749,703113173
0,4345350246,723599026
0,4347644641,719649147
0,4349939036,716193003
0,4352233406,713543877
0,4354527803,711100892
0,4828345321,708588280
0,4830639716,706639745
0,4832934110,704934776
0,4835228480,703567929
0,4837522877,702621937
0,4839817249,701669194
0,4842111638,700960544
0,4844406040,700590476
0,4846700426,700266666
0,4848994822,699858332
0,4851289195,699876040
0,4853583588,699891535
0,4855877984,699905093
0,4858172351,700291956
0,4860466750,700630461
0,4862761126,700801653
0,4865055514,701326446
0,4867349907,701785640
0,4869644302,702187435
0,4871938697,702789005
0,4874233067,703315379
0,4876527464,703775956
0,4878821832,704428961
0,4881116228,705125340
0,4883410624,705609672
0,4885705014,706283463
0,4887999388,706873030
0,4890293781,707513901
0,4892588175,708324663
0,4894882569,709034080
0,4897176938,709654820
0,4899471337,710447967
0,4901765712,711141971
0,5036364996,708624224
0,5038659390,706671196
0,5040953785,704962296
0,5043248157,703592009
0,5045542552,702643007
0,5047836923,701687631
0,5050131315,700976677
0,5251273015,725479592
0,5519357877,721169643
